ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
DVD,"Đại học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",Thanh Hóa,7320201,Thông tin - thư viện,15.0,"C00, C20, D66, D78"
VHS,Đại học Văn hoá TP HCM,TP HCM,7320305,Bảo tàng học,15.0,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7810101,Du lịch,24.25,"C00, D01, D10, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7320402,Kinh doanh xuất bản phẩm,15.0,"C00, D01, D10, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7229042B,Quản lý nhà nước về gia đình,16.0,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7810103B,"Quản trị dịch vụ du lịch và lữ hành, chuyên ngành Hướng dẫn du lịch",24.0,"C00, D01, D10, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7229042D,Quản lý văn hoá - Biểu diễn nghệ thuật,22.5,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7229042C,Quản lý di sản văn hoá,18.0,"R01, R02, R03, R04"
VHS,Đại học Văn hoá TP HCM,TP HCM,7810103A,"Quản trị dịch vụ du lịch và lữ hành, chuyên ngành Quản trị lữ hành",25.0,"C00, D01, D10, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7229042A,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội",21.0,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7320201,Thông tin - thư viện,15.0,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7229040B,Văn hoá học - Văn hoá truyền thông,16.0,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7229040A,"Văn hóa học, chuyên ngành Văn hóa Việt Nam",16.0,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7220112,Văn hoá các dân tộc thiểu số Việt Nam,15.0,"C00, D01, D09, D15"
VHS,Đại học Văn hoá TP HCM,TP HCM,7229040C,"Văn hóa học, chuyên ngành Truyền thông Văn hóa",23.0,"C00, D01, D09, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320101,Báo chí,26.6,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320101,Báo chí,26.6,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320305,Bảo tàng học,16.0,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320305,Bảo tàng học,16.0,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7810101B,"Du lịch - Lữ hành, Hướng dẫn du lịch",25.7,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7810101A,Du lịch - Văn hóa du lịch,25.2,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7810101B,"Du lịch - Lữ hành, Hướng dẫn du lịch",25.7,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7810101C,Du lịch - Hướng dẫn du lịch quốc tế,32.4,"C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7810101A,Du lịch - Văn hóa du lịch,25.2,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320402,Kinh doanh xuất bản phẩm,20.0,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320402,Kinh doanh xuất bản phẩm,20.0,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7380101,Ngành Luật,26.6,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7380101,Ngành Luật,26.6,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7220201,Ngôn ngữ Anh,35.1,"C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229042A,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội",24.1,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229042B,Quản lý nhà nước về gia đình,16.0,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320205,Quản lý thông tin,25.0,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7320205,Quản lý thông tin,25.0,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229042A,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội",24.1,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229042B,Quản lý nhà nước về gia đình,16.0,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229040C,"Văn hóa học, chuyên ngành Truyền thông Văn hóa",25.0,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229040A,"Văn hóa học, chuyên ngành Văn hóa Việt Nam",24.1,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229040C,"Văn hóa học, chuyên ngành Truyền thông Văn hóa",25.0,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229040B,Văn hoá học - Văn hoá truyền thông,25.5,"C00, C19, D01, D09, D14, D15"
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229040B,Văn hoá học - Văn hoá truyền thông,25.5,C00
VHH,Đại học Văn hóa Hà Nội,Hà Nội,7229040A,"Văn hóa học, chuyên ngành Văn hóa Việt Nam",24.1,"C00, C19, D01, D09, D14, D15"
VGU,Đại học Việt Đức,Bình Dương,7480101,Khoa học máy tính,23.0,"A00, A01, D07, D26"
VGU,Đại học Việt Đức,Bình Dương,7580101,Kiến trúc,20.0,"A00, A01, D26, V00"
VGU,Đại học Việt Đức,Bình Dương,7520103,Kỹ thuật cơ khí,21.0,"A00, A01, D07, D26"
VGU,Đại học Việt Đức,Bình Dương,7580201,Kỹ thuật xây dựng,19.0,"A00, A01, D07, D26"
VGU,Đại học Việt Đức,Bình Dương,7340101,Quản trị Kinh doanh,20.0,"A00, A01, D01, D03, D05, D07"
VGU,Đại học Việt Đức,Bình Dương,7340202,Tài chính và Kế toán (FA),20.0,"A00, A01, D01, D03, D05, D07"
TDV,Đại học Vinh,Nghệ An,7620105,Chăn nuôi,16.0,"A00, B00, B08, D01"
TDV,Đại học Vinh,Nghệ An,7310201,Chính trị học,16.0,"A01, C00, C19, D01"
TDV,Đại học Vinh,Nghệ An,7760101,Công tác xã hội,16.0,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7480201C,Công nghệ thông tin (CTCLC),18.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7510206,Công nghệ kỹ thuật nhiệt,16.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7540101,Công nghệ thực phẩm,16.0,"A00, A01, B00, D07"
TDV,Đại học Vinh,Nghệ An,7480201,Công nghệ thông tin,18.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7510205,Công nghệ kỹ thuật ô tô,18.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7420201,Công nghệ sinh học,16.0,"A01, A02, B00, B08"
TDV,Đại học Vinh,Nghệ An,7510301,"Công nghệ kỹ thuật điện, điện tử",17.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7620301,ĐH Nuôi trồng thủy sản,16.0,"A00, B00, B08, D01"
TDV,Đại học Vinh,Nghệ An,7720301,Điều dưỡng,19.0,"B00, C08, D08, D13"
TDV,Đại học Vinh,Nghệ An,7140208,Giáo dục Quốc phòng - An ninh,19.0,"A00, C00, C19, D01"
TDV,Đại học Vinh,Nghệ An,7140205,Giáo dục Chính trị,21.0,"C00, C19, C20, D66"
TDV,Đại học Vinh,Nghệ An,7140202,Giáo dục Tiểu học,26.0,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7340301,Kế toán,18.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7480101,Khoa học máy tính,18.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7310101,Kinh tế,17.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7580301,Kinh tế xây dựng,16.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7580205,Kỹ thuật xây dựng công trình giao thông,16.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7580201,Kỹ thuật xây dựng,17.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7380107,Luật kinh tế,17.0,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,18.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7380101,Ngành Luật,17.0,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7520207,Ngành Kỹ thuật điện tử truyền thông,18.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7220201,Ngôn ngữ Anh,22.0,"A01, D01, D14, D15"
TDV,Đại học Vinh,Nghệ An,7620109,Nông học,16.0,"A00, B00, B08, D01"
TDV,Đại học Vinh,Nghệ An,7310205,Quản lý nhà nước,16.0,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7850103,Quản lý đất đai,16.0,"A00, B00, B08, D01"
TDV,Đại học Vinh,Nghệ An,7340101,Quản trị Kinh doanh,17.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7140114,Quản lý giáo dục,16.0,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7850101,Quản lý tài nguyên và môi trường,16.0,"A00, B00, B08, D01"
TDV,Đại học Vinh,Nghệ An,7229042,Quản lý văn hoá,16.0,"A00, A01, C00, D01"
TDV,Đại học Vinh,Nghệ An,7340101C,Quản trị kinh doanh,18.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7140209C,SP Toán học (dạy Toán bằng tiếng Anh),25.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7140217,Sư phạm Ngữ văn,24.0,"C00, C20, D01, D15"
TDV,Đại học Vinh,Nghệ An,7140209,Sư phạm Toán học,23.0,"A00, A01, B00, D01"
TDV,Đại học Vinh,Nghệ An,7140211,Sư phạm Vật lý,19.0,"A00, A01, B00, D07"
TDV,Đại học Vinh,Nghệ An,7140219,Sư phạm Địa lý,22.0,"C00, C04, C20, D15"
TDV,Đại học Vinh,Nghệ An,7140218,Sư phạm Lịch sử,21.0,"C00, C19, C20, D14"
TDV,Đại học Vinh,Nghệ An,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),19.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7140231,Sư phạm Tiếng Anh,29.0,"A01, D01, D14, D15"
TDV,Đại học Vinh,Nghệ An,7140213,Sư phạm Sinh học,19.0,"A02, B00, B03, B08"
TDV,Đại học Vinh,Nghệ An,7140231C,Sư phạm tiếng Anh (lớp tài năng),35.0,"A01, D01, D14, D15"
TDV,Đại học Vinh,Nghệ An,7140212,Sư phạm Hóa học,20.0,"A00, B00, C02, D07"
TDV,Đại học Vinh,Nghệ An,7340201,Tài chính – Ngân hàng,17.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7340122,Thương mại điện tử,17.0,"A00, A01, D01, D07"
TDV,Đại học Vinh,Nghệ An,7310630,Việt Nam học,16.0,"A00, A01, C00, D01"
VTT,Đại học Võ Trường Toản,Hậu Giang,7720201,Dược học,21.0,B00
VTT,Đại học Võ Trường Toản,Hậu Giang,7340301,Kế toán,15.0,A00
VTT,Đại học Võ Trường Toản,Hậu Giang,7340101,Quản trị Kinh doanh,15.0,A00
VTT,Đại học Võ Trường Toản,Hậu Giang,7340201,Tài chính – Ngân hàng,15.0,A00
VTT,Đại học Võ Trường Toản,Hậu Giang,7720101,Y khoa,22.0,B00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7480201,Công nghệ thông tin,15.0,A00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7340301,Kế toán,15.0,A00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7580101,Kiến trúc,15.0,A01
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7580103,Kiến trúc nội thất (Hệ 5 năm; tốt nghiệp cấp bằng kiến trúc sư),15.0,A01
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7580301,Kinh tế xây dựng,15.0,A00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7580201,Kỹ thuật xây dựng,15.0,A00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7580213,Kỹ thuật cấp thoát nước,15.0,A00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7580205,Kỹ thuật xây dựng công trình giao thông,15.0,A00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7580302,Quản lý xây dựng,15.0,A00
XDT,Đại học Xây dựng Miền Trung,Phú Yên,7340101,Quản trị Kinh doanh,15.0,A00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7340301,Kế toán,14.0,A00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7580101,Kiến trúc,15.5,V00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7480103,Kỹ thuật phần mềm,17.0,A00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7580201,Kỹ thuật xây dựng,14.0,A00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7580205,Kỹ thuật xây dựng công trình giao thông,14.5,A00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7580213,Kỹ thuật cấp thoát nước,14.0,A00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7520320,Ngành Kỹ thuật môi trường,17.5,A00
MTU,Đại học Xây dựng Miền Tây,Vĩnh Long,7580106,Quản lý đô thị và công trình,14.0,A00
YTC,Đại học Y tế Công cộng,Hà Nội,7760101,Công tác xã hội,15.0,"B00, C00, D01, D66"
YTC,Đại học Y tế Công cộng,Hà Nội,7720401,Dinh dưỡng,16.0,"B00, B08, D07"
YTC,Đại học Y tế Công cộng,Hà Nội,7720603,Kỹ thuật phục hồi chức năng,22.75,"A00, A01, B00, D01"
YTC,Đại học Y tế Công cộng,Hà Nội,7720601,Kỹ thuật xét nghiệm y học,22.5,"A01, B00, B08, D07"
YTC,Đại học Y tế Công cộng,Hà Nội,7720701,Y tế công cộng,15.0,"B00, B08, D01, D13"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720301,Điều dưỡng,21.9,"B00, B08"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720201,Dược học,24.9,"A00, B00"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720302,Hộ sinh,19.05,"B00, B08"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720601,Kỹ thuật xét nghiệm y học,24.5,"B00, B08"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720602,Kỹ thuật hình ảnh y học,23.5,"A00, B00"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720501,Răng- Hàm -Mặt,26.85,B00
DHY,Đại học Y Dược - Đại học Huế,Huế,7720110,Y học dự phòng,19.5,"B00, B08"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720701,Y tế công cộng,16.0,"B00, B08"
DHY,Đại học Y Dược - Đại học Huế,Huế,7720115,Y học cổ truyền,24.9,B00
DHY,Đại học Y Dược - Đại học Huế,Huế,7720101,Y khoa,27.25,B00
YKV,Đại học Y Khoa Vinh,Nghệ An,7720301,Điều dưỡng,19.0,B00
YKV,Đại học Y Khoa Vinh,Nghệ An,7720201,Dược học,24.0,A00
YKV,Đại học Y Khoa Vinh,Nghệ An,7720601,Kỹ thuật xét nghiệm y học,22.5,B00
YKV,Đại học Y Khoa Vinh,Nghệ An,7720110,Y học dự phòng,19.0,B00
YKV,Đại học Y Khoa Vinh,Nghệ An,7720101,Y khoa,25.7,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720301,Điều dưỡng,24.9,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720201,Dược học,26.0,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720302,Hộ sinh,23.7,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720602,Kỹ thuật hình ảnh y học,24.7,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720601,Kỹ thuật xét nghiệm y học,25.5,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720501,Răng- Hàm -Mặt,26.75,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720101,Y khoa,27.0,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720110,Y học dự phòng,24.95,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720701,Y tế công cộng,20.0,B00
YCT,Đại học Y Dược Cần Thơ,Cần Thơ,7720115,Y học cổ truyền,25.65,B00
DTY,Đại học Y Dược - Đại học Thái Nguyên,Thái Nguyên,7720301,Điều dưỡng,21.5,"B00, D07, D08"
DTY,Đại học Y Dược - Đại học Thái Nguyên,Thái Nguyên,7720201,Dược học,25.2,"B00, D07, D08"
DTY,Đại học Y Dược - Đại học Thái Nguyên,Thái Nguyên,7720302,Hộ sinh,19.15,"B00, D07, D08"
DTY,Đại học Y Dược - Đại học Thái Nguyên,Thái Nguyên,7720601,Kỹ thuật xét nghiệm y học,24.85,"B00, D07, D08"
DTY,Đại học Y Dược - Đại học Thái Nguyên,Thái Nguyên,7720501,Răng- Hàm -Mặt,26.25,"B00, D07, D08"
DTY,Đại học Y Dược - Đại học Thái Nguyên,Thái Nguyên,7720110,Y học dự phòng,21.8,"B00, D07, D08"
DTY,Đại học Y Dược - Đại học Thái Nguyên,Thái Nguyên,7720101,Y khoa,26.2,"B00, D07, D08"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7480201,Công nghệ thông tin,15.0,"A00, A01, D01, K01"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7510205,Công nghệ kỹ thuật ô tô,15.0,"A00, A01, C01, D01"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7420201,Công nghệ sinh học,15.0,"A00, A01, B00, D01"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7540101,Công nghệ thực phẩm,15.0,"A00, B00, C08, D07"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7720301,Điều dưỡng,19.0,"A01, B00, D01, D08"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7310608,Đông phương học,15.0,"A01, C00, D01, D15"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7720201,Dược học,21.0,"A00, A01, B00, D07"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7580101,Kiến trúc,15.0,"A01, C01, H01, V00"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7380107,Luật kinh tế,15.0,"A00, C00, C20, D01"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7220201,Ngôn ngữ Anh,15.0,"A01, D01, D14, D15"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7340101,Quản trị Kinh doanh,15.0,"A00, A01, C00, D01"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A00, C00, D01, D15"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7320108,Quan hệ công chúng,15.0,"A00, A01, C00, D01"
DYD,Đại học Yersin Đà Lạt,Lâm Đồng,7580108,Thiết kế nội thất,15.0,"A01, C01, H01, V00"
BPH,Học viện Biên Phòng,Hà Nội,7860214|23C00|5,Biên phòng (Nam - quân khu 5),27.5,C00
BPH,Học viện Biên Phòng,Hà Nội,7860214|21A01,Biên phòng (Nam - Miền Bắc),26.35,A01
BPH,Học viện Biên Phòng,Hà Nội,7860214|23C00|9,Biên phòng (Nam - quân khu 9),26.25,C00
BPH,Học viện Biên Phòng,Hà Nội,7860214|23A01|5,Biên phòng (Nam - quân khu 5),24.5,A01
BPH,Học viện Biên Phòng,Hà Nội,7860214|23C00|7,Biên phòng (Nam - quân khu 7),27.0,C00
BPH,Học viện Biên Phòng,Hà Nội,7860214|23A01|4,Biên phòng (Nam - quân khu 4),24.15,A01
BPH,Học viện Biên Phòng,Hà Nội,7860214|23A01|9,Biên phòng (Nam - quân khu 9),24.85,A01
BPH,Học viện Biên Phòng,Hà Nội,7860214|23C00|4,Biên phòng (Nam - quân khu 4),27.25,C00
BPH,Học viện Biên Phòng,Hà Nội,7860214|23A01|7,Biên phòng (Nam - quân khu 7),25.0,A01
BPH,Học viện Biên Phòng,Hà Nội,7860214|21C00,Biên phòng (Nam - Miền Bắc),28.5,C00
BPH,Học viện Biên Phòng,Hà Nội,7380101|22C00,Luật (Nam - Phía Nam),26.25,C00
BPH,Học viện Biên Phòng,Hà Nội,7380101|21C00,Luật (Nam - Phía Bắc),27.25,C00
HVC,Học viện Cán bộ TP HCM,TP HCM,7310201,Chính trị học,23.9,C00
HVC,Học viện Cán bộ TP HCM,TP HCM,7760101,Công tác xã hội,23.3,C00
HVC,Học viện Cán bộ TP HCM,TP HCM,7380101,Ngành Luật,25.0,A00
HVC,Học viện Cán bộ TP HCM,TP HCM,7310205,Quản lý nhà nước,24.8,A00
HVC,Học viện Cán bộ TP HCM,TP HCM,7310202,Xây dựng Đảng và Chính quyền nhà nước,24.5,C00
HCP,Học viện Chính sách và Phát triển,Hà Nội,7340301,Kế toán,25.05,"A00, A01, D01, D07"
HCP,Học viện Chính sách và Phát triển,Hà Nội,7310105,Kinh tế phát triển,24.85,"A00, A01, A02, D01"
HCP,Học viện Chính sách và Phát triển,Hà Nội,7310101,Kinh tế,24.95,"A00, A01, D01, D07"
HCP,Học viện Chính sách và Phát triển,Hà Nội,7310106,Kinh tế quốc tế,25.6,"A00, A01, D01, D07"
HCP,Học viện Chính sách và Phát triển,Hà Nội,7380107,Luật kinh tế,26.0,"A00, C00, D01, D09"
HCP,Học viện Chính sách và Phát triển,Hà Nội,7310205,Quản lý nhà nước,24.0,"A01, C00, D01, D09"
HCP,Học viện Chính sách và Phát triển,Hà Nội,7340101,Quản trị Kinh doanh,25.25,"A00, A01, D01, D07"
HCP,Học viện Chính sách và Phát triển,Hà Nội,7340201,Tài chính – Ngân hàng,25.35,"A00, A01, D01, D07"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7480202,An toàn thông tin,25.4,"A00, A01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7480201,Công nghệ thông tin,25.9,"A00, A01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",19.3,"A00, A01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7329001,Công nghệ đa phương tiện,25.05,"A00, A01, D01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7340301,Kế toán,23.95,"A00, A01, D01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7340115,Marketing,25.65,"A00, A01, D01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,19.4,"A00, A01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,22.7,"A00, A01"
BVS,Học viện Công nghệ Bưu chính Viễn thông (phía Nam),TP HCM,7340101,Quản trị Kinh doanh,25.0,"A00, A01, D01"
BVH,Học viện Công nghệ Bưu chính Viễn thông (phía Bắc),Hà Nội,7480202,An toàn thông tin,26.55,"A00, A01"
BVH,Học viện Công nghệ Bưu chính Viễn thông (phía Bắc),Hà Nội,7329001,Công nghệ đa phương tiện,26.35,"A00, A01, D01"
BVH,Học viện Công nghệ Bưu chính Viễn thông (phía Bắc),Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",25.35,"A00, A01"
BVH,Học viện Công nghệ Bưu chính Viễn thông (phía Bắc),Hà Nội,7480201,Công nghệ thông tin,26.9,"A00, A01"
